Standard & Poors 500 Index,Last: 3856.28,Change:  1.85,,,,,,,,,,,,,,,,,,,
"Date: July 12, 2022, 11:55 AM EDT",Bid: 3855.3701,Ask: 3857.1599,Size: 1*1,Volume: 0,,,,,,,,,,,,,,,,,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Oct 21 2022,SPX221021C03510000,340,0,438.5,440.5,0,0.2852,0.7631,0.0005,1,3510,SPX221021P03510000,123,0,85.6,86.2,0,0.2851,-0.2369,0.0005,64
Fri Oct 21 2022,SPXW221021C03510000,502.18,0,437.6,442.3,0,0.2859,0.7626,0.0005,2,3510,SPXW221021P03510000,122.1,0,86.1,86.6,0,0.2855,-0.2374,0.0005,11
Fri Oct 21 2022,SPX221021C03515000,383.89,0,434.8,436.2,0,0.2846,0.7606,0.0005,1,3515,SPX221021P03515000,90.6,0,86.7,87.3,0,0.2846,-0.2395,0.0005,28
Fri Oct 21 2022,SPXW221021C03515000,0,0,433.9,438.5,0,0.2852,0.76,0.0005,0,3515,SPXW221021P03515000,0,0,87.2,87.6,0,0.2848,-0.24,0.0005,0
Fri Oct 21 2022,SPX221021C03520000,0,0,430.9,432.6,0,0.284,0.758,0.0005,0,3520,SPX221021P03520000,90.81,-0.59,87.6,88.3,60,0.2838,-0.2421,0.0005,297
Fri Oct 21 2022,SPXW221021C03520000,0,0,429.8,434.4,0,0.2845,0.7574,0.0005,0,3520,SPXW221021P03520000,90.3,-1.6,88.2,88.8,6,0.2842,-0.2426,0.0005,1004
Fri Oct 21 2022,SPX221021C03525000,370.61,0,427,428.7,0,0.2834,0.7554,0.0006,3,3525,SPX221021P03525000,89.82,-2.68,88.8,89.4,1,0.2834,-0.2447,0.0006,1738
Fri Oct 21 2022,SPXW221021C03525000,371.16,0,426,430.5,0,0.2839,0.7548,0.0006,1,3525,SPXW221021P03525000,80.88,0,89.3,89.8,0,0.2837,-0.2452,0.0006,67
Fri Oct 21 2022,SPX221021C03530000,0,0,423,425,0,0.2828,0.7527,0.0006,0,3530,SPX221021P03530000,94.7,0,89.8,90.5,0,0.2827,-0.2473,0.0006,401
Fri Oct 21 2022,SPXW221021C03530000,329.5,0,422.1,426.6,0,0.2836,0.7522,0.0006,1,3530,SPXW221021P03530000,81.8,0,90.4,90.9,0,0.283,-0.2478,0.0006,13
Fri Oct 21 2022,SPX221021C03535000,369.68,0,419.3,420.7,0,0.2821,0.7501,0.0006,1,3535,SPX221021P03535000,92.57,0,90.9,91.6,0,0.2821,-0.2499,0.0006,81
Fri Oct 21 2022,SPXW221021C03535000,0,0,418.4,422.9,0,0.2828,0.7496,0.0006,0,3535,SPXW221021P03535000,89.9,0,91.5,92,0,0.2824,-0.2504,0.0006,6
Fri Oct 21 2022,SPX221021C03540000,366.33,0,415.4,417,0,0.2816,0.7474,0.0006,5,3540,SPX221021P03540000,92.6,0,92,92.7,0,0.2814,-0.2526,0.0006,668
Fri Oct 21 2022,SPXW221021C03540000,0,0,414.4,418.9,0,0.2822,0.7469,0.0006,0,3540,SPXW221021P03540000,100.1,0,92.6,93.1,0,0.2819,-0.2531,0.0006,49
Fri Oct 21 2022,SPX221021C03545000,0,0,411.6,413.2,0,0.2809,0.7447,0.0006,0,3545,SPX221021P03545000,93.61,-3.39,93.1,93.9,17,0.2809,-0.2553,0.0006,510
Fri Oct 21 2022,SPXW221021C03545000,0,0,410.6,415,0,0.2815,0.7442,0.0006,0,3545,SPXW221021P03545000,0,0,93.7,94.3,0,0.2813,-0.2558,0.0006,0
Fri Oct 21 2022,SPX221021C03550000,356.79,0,407.6,409.4,0,0.2804,0.742,0.0006,35,3550,SPX221021P03550000,97.8,0,94.2,95,0,0.2803,-0.258,0.0006,2976
Fri Oct 21 2022,SPXW221021C03550000,357.34,0,406.8,411.2,0,0.2809,0.7415,0.0006,2,3550,SPXW221021P03550000,98.72,0,94.8,95.4,0,0.2807,-0.2585,0.0006,57
Fri Oct 21 2022,SPX221021C03555000,0,0,403.8,406.4,0,0.2798,0.7393,0.0006,0,3555,SPX221021P03555000,0,0,95.4,96.1,0,0.2797,-0.2607,0.0006,0
Fri Oct 21 2022,SPXW221021C03555000,0,0,402.9,407.3,0,0.2803,0.7388,0.0006,0,3555,SPXW221021P03555000,0,0,96,96.6,0,0.2801,-0.2612,0.0006,0
Fri Oct 21 2022,SPX221021C03560000,0,0,400,401.7,0,0.279,0.7365,0.0006,0,3560,SPX221021P03560000,142.57,0,96.5,97.3,0,0.2792,-0.2635,0.0006,76
Fri Oct 21 2022,SPXW221021C03560000,0,0,399.1,403.5,0,0.2799,0.736,0.0006,0,3560,SPXW221021P03560000,113,0,97.1,97.6,0,0.2795,-0.264,0.0006,31
Fri Oct 21 2022,SPX221021C03565000,0,0,396.2,397.9,0,0.2785,0.7338,0.0006,0,3565,SPX221021P03565000,94.5,0,97.7,98.5,0,0.2784,-0.2663,0.0006,70
Fri Oct 21 2022,SPXW221021C03565000,367.2,0,395.4,399.7,0,0.2792,0.7333,0.0006,12,3565,SPXW221021P03565000,0,0,98.3,98.9,0,0.2789,-0.2667,0.0006,0
Fri Oct 21 2022,SPX221021C03570000,0,0,392.4,395,0,0.278,0.731,0.0006,1,3570,SPX221021P03570000,100.7,-2.2,98.9,99.6,10,0.2779,-0.2691,0.0006,48
Fri Oct 21 2022,SPXW221021C03570000,363.6,0,391.6,395.9,0,0.2786,0.7305,0.0006,7,3570,SPXW221021P03570000,103.8,0,99.4,100.1,0,0.2783,-0.2695,0.0006,38
Fri Oct 21 2022,SPX221021C03575000,417.59,0,388.5,390.5,0,0.2774,0.7282,0.0006,41,3575,SPX221021P03575000,96.98,0,100,100.8,0,0.2773,-0.2719,0.0006,645
Fri Oct 21 2022,SPXW221021C03575000,341.65,0,387.8,392.1,0,0.2779,0.7277,0.0006,7,3575,SPXW221021P03575000,90.4,0,100.6,101.3,0,0.2777,-0.2723,0.0006,30
Fri Oct 21 2022,SPX221021C03580000,297.58,0,384.9,386.6,0,0.2768,0.7253,0.0006,1,3580,SPX221021P03580000,93.16,0,101.2,102,0,0.2767,-0.2747,0.0006,90
Fri Oct 21 2022,SPXW221021C03580000,336.1,0,384.1,388.3,0,0.2774,0.7248,0.0006,9,3580,SPXW221021P03580000,91.2,0,101.8,102.5,0,0.2771,-0.2752,0.0006,3
Fri Oct 21 2022,SPX221021C03585000,0,0,381.1,382.8,0,0.2762,0.7224,0.0006,0,3585,SPX221021P03585000,102.53,-3.97,102.5,103.2,4,0.2761,-0.2776,0.0006,12
Fri Oct 21 2022,SPXW221021C03585000,0,0,380.3,384.5,0,0.2767,0.722,0.0006,0,3585,SPXW221021P03585000,94.13,0,103,103.7,0,0.2765,-0.278,0.0006,20
Fri Oct 21 2022,SPX221021C03590000,329.35,0,377.5,379.1,0,0.2755,0.7196,0.0006,14,3590,SPX221021P03590000,93.3,0,103.7,104.5,0,0.2754,-0.2805,0.0006,78
Fri Oct 21 2022,SPXW221021C03590000,316.6,0,376.6,380.8,0,0.276,0.7191,0.0006,35,3590,SPXW221021P03590000,129.81,0,104.2,104.9,0,0.2759,-0.2809,0.0006,35
Fri Oct 21 2022,SPX221021C03595000,402.23,0,373.8,375.2,0,0.275,0.7167,0.0006,2,3595,SPX221021P03595000,0,0,104.8,105.6,0,0.2748,-0.2834,0.0006,0
Fri Oct 21 2022,SPXW221021C03595000,395.43,0,372.9,377,0,0.2752,0.7162,0.0006,4,3595,SPXW221021P03595000,124.4,0,105.5,106.1,0,0.2753,-0.2838,0.0006,13
Fri Oct 21 2022,SPX221021C03600000,396.41,0,369.9,371.6,0,0.2744,0.7137,0.0006,208,3600,SPX221021P03600000,110.3,0.05,106.1,106.9,1,0.2742,-0.2863,0.0006,15964
Fri Oct 21 2022,SPXW221021C03600000,334.15,0,369.2,373.3,0,0.2749,0.7133,0.0006,10,3600,SPXW221021P03600000,107.03,-3.77,106.7,107.4,3,0.2747,-0.2867,0.0006,1557
Fri Oct 21 2022,SPX221021C03605000,319.13,0,366.3,367.8,0,0.2736,0.7108,0.0006,2,3605,SPX221021P03605000,104.7,0,107.4,108.2,0,0.2736,-0.2893,0.0006,29
Fri Oct 21 2022,SPXW221021C03605000,344.2,0,365.4,369.5,0,0.274,0.7103,0.0006,6,3605,SPXW221021P03605000,0,0,108,108.6,0,0.274,-0.2897,0.0006,0
Fri Oct 21 2022,SPX221021C03610000,307.56,0,362.6,364.1,0,0.273,0.7078,0.0006,2,3610,SPX221021P03610000,144.56,0,108.6,109.4,0,0.273,-0.2922,0.0006,12
Fri Oct 21 2022,SPXW221021C03610000,327.47,0,361.7,365.8,0,0.2738,0.7074,0.0006,9,3610,SPXW221021P03610000,120.5,0,109.3,109.9,0,0.2735,-0.2926,0.0006,34
Fri Oct 21 2022,SPX221021C03615000,387.47,0,358.8,360.5,0,0.2725,0.7048,0.0006,7,3615,SPX221021P03615000,139.98,0,109.9,110.7,0,0.2724,-0.2952,0.0006,1
Fri Oct 21 2022,SPXW221021C03615000,0,0,358.1,362.1,0,0.2729,0.7044,0.0006,0,3615,SPXW221021P03615000,108.5,0,110.5,111.2,0,0.2728,-0.2956,0.0006,21
Fri Oct 21 2022,SPX221021C03620000,257.08,0,355.2,356.9,0,0.2719,0.7018,0.0006,1,3620,SPX221021P03620000,114.32,0,111.2,112,0,0.2718,-0.2982,0.0006,24
Fri Oct 21 2022,SPXW221021C03620000,372.74,0,354.4,358.4,0,0.2723,0.7014,0.0006,2,3620,SPXW221021P03620000,114.92,0,111.8,112.5,0,0.2722,-0.2987,0.0006,4
Fri Oct 21 2022,SPX221021C03625000,304.19,0,351.6,353.1,0,0.2711,0.6988,0.0006,3,3625,SPX221021P03625000,115.43,0,112.5,113.3,0,0.2712,-0.3013,0.0006,4289
Fri Oct 21 2022,SPXW221021C03625000,382.22,0,350.8,354.8,0,0.2717,0.6983,0.0006,3,3625,SPXW221021P03625000,112.28,0,113.1,113.8,0,0.2716,-0.3017,0.0006,16
Fri Oct 21 2022,SPX221021C03630000,458.71,0,347.5,349.5,0,0.2706,0.6957,0.0006,1,3630,SPX221021P03630000,131.1,0,113.8,114.7,0,0.2705,-0.3043,0.0006,186
Fri Oct 21 2022,SPXW221021C03630000,335.05,0,347.2,351.1,0,0.2709,0.6953,0.0006,3,3630,SPXW221021P03630000,103.44,0,114.5,115.1,0,0.2709,-0.3047,0.0006,70
Fri Oct 21 2022,SPX221021C03635000,374.08,0,344.2,345.7,0,0.2699,0.6926,0.0006,2,3635,SPX221021P03635000,138.54,0,115.1,116,0,0.2698,-0.3074,0.0006,1
Fri Oct 21 2022,SPXW221021C03635000,0,0,343.7,347.6,0,0.2704,0.6922,0.0006,0,3635,SPXW221021P03635000,0,0,115.8,116.4,0,0.2703,-0.3078,0.0006,0
Fri Oct 21 2022,SPX221021C03640000,370.78,0,340.6,342.3,0,0.2693,0.6895,0.0006,1,3640,SPX221021P03640000,113.62,0,116.5,117.3,0,0.2693,-0.3105,0.0006,52
Fri Oct 21 2022,SPXW221021C03640000,283.2,0,339.9,343.8,0,0.2698,0.6891,0.0006,6,3640,SPXW221021P03640000,216.84,0,117.1,117.8,0,0.2696,-0.3109,0.0006,2
Fri Oct 21 2022,SPX221021C03645000,369.17,0,337,338.6,0,0.2687,0.6864,0.0006,1,3645,SPX221021P03645000,143.84,0,117.8,118.7,0,0.2686,-0.3137,0.0006,3
Fri Oct 21 2022,SPXW221021C03645000,0,0,336.3,340.1,0,0.2692,0.686,0.0006,6,3645,SPXW221021P03645000,113.7,0,118.5,119.1,0,0.269,-0.314,0.0006,6
Fri Oct 21 2022,SPX221021C03650000,289.44,0,333.4,335,0,0.2681,0.6832,0.0007,265,3650,SPX221021P03650000,121.04,0,119.2,120,0,0.268,-0.3168,0.0007,2673
Fri Oct 21 2022,SPXW221021C03650000,364,0,332.8,336.6,0,0.2685,0.6828,0.0006,3,3650,SPXW221021P03650000,107.95,0,119.8,120.5,0,0.2684,-0.3172,0.0006,41
Fri Oct 21 2022,SPX221021C03655000,342.5,0,329.8,331.4,0,0.2674,0.6801,0.0007,1,3655,SPX221021P03655000,114.8,0,120.6,121.4,0,0.2673,-0.32,0.0007,13
Fri Oct 21 2022,SPXW221021C03655000,343.1,0,330.7,331.5,0,0.2679,0.6797,0.0007,1,3655,SPXW221021P03655000,162.58,0,121.2,121.9,0,0.2677,-0.3203,0.0007,1
Fri Oct 21 2022,SPX221021C03660000,324.62,-0.28,326,328,2,0.2668,0.6769,0.0007,25,3660,SPX221021P03660000,120.38,0,121.9,122.8,0,0.2667,-0.3232,0.0007,1034
Fri Oct 21 2022,SPXW221021C03660000,356.7,0,327.1,328,0,0.2672,0.6765,0.0007,3,3660,SPXW221021P03660000,174.8,0,122.6,123.3,0,0.2671,-0.3235,0.0007,7
Fri Oct 21 2022,SPX221021C03665000,295.52,0,322.6,324.1,0,0.2661,0.6736,0.0007,12,3665,SPX221021P03665000,0,0,123.3,124.2,0,0.2661,-0.3264,0.0007,0
Fri Oct 21 2022,SPXW221021C03665000,0,0,323.6,324.3,0,0.2666,0.6733,0.0007,0,3665,SPXW221021P03665000,169.79,0,124,124.7,0,0.2664,-0.3267,0.0007,1
Fri Oct 21 2022,SPX221021C03670000,288.28,0,319.1,320.7,0,0.2655,0.6704,0.0007,3,3670,SPX221021P03670000,117.5,0,124.8,125.6,0,0.2655,-0.3296,0.0007,16
Fri Oct 21 2022,SPXW221021C03670000,355.3,0,320,320.7,0,0.2659,0.67,0.0007,3,3670,SPXW221021P03670000,111.7,0,125.4,126.1,0,0.2658,-0.33,0.0007,37
Fri Oct 21 2022,SPX221021C03675000,289.02,0,315.5,317.1,0,0.2648,0.6672,0.0007,412,3675,SPX221021P03675000,119.8,0,126.2,127.1,0,0.2648,-0.3329,0.0007,2265
Fri Oct 21 2022,SPXW221021C03675000,274.17,0,316.4,317.4,0,0.2653,0.6668,0.0007,4,3675,SPXW221021P03675000,113.73,0,126.9,127.5,0,0.2652,-0.3332,0.0007,46
Fri Oct 21 2022,SPX221021C03680000,339.9,0,312,313.4,0,0.2641,0.6639,0.0007,71,3680,SPX221021P03680000,141.38,0,127.6,128.5,0,0.2641,-0.3362,0.0007,128
Fri Oct 21 2022,SPXW221021C03680000,348.3,0,312.9,314.1,0,0.2646,0.6635,0.0007,1,3680,SPXW221021P03680000,122.3,0,128.3,128.9,0,0.2645,-0.3365,0.0007,86
Fri Oct 21 2022,SPX221021C03685000,264.8,0,308.5,310.1,0,0.2634,0.6606,0.0007,1,3685,SPX221021P03685000,0,0,129.1,130,0,0.2635,-0.3395,0.0007,0
Fri Oct 21 2022,SPXW221021C03685000,0,0,309.5,310.2,0,0.264,0.6602,0.0007,0,3685,SPXW221021P03685000,117,0,129.8,130.4,0,0.2639,-0.3398,0.0007,149
Fri Oct 21 2022,SPX221021C03690000,267.26,0,305,306.6,0,0.2628,0.6572,0.0007,65,3690,SPX221021P03690000,125.41,0,130.5,131.4,0,0.2629,-0.3428,0.0007,544
Fri Oct 21 2022,SPXW221021C03690000,348.85,0,306,306.9,0,0.2634,0.6569,0.0007,3,3690,SPXW221021P03690000,137.1,0,131.3,131.9,0,0.2632,-0.3431,0.0007,60
Fri Oct 21 2022,SPX221021C03695000,261.5,0,301.5,303,0,0.2621,0.6539,0.0007,1,3695,SPX221021P03695000,178.45,0,132,132.9,0,0.2622,-0.3462,0.0007,22
Fri Oct 21 2022,SPXW221021C03695000,0,0,302.4,303.3,0,0.2627,0.6536,0.0007,0,3695,SPXW221021P03695000,131.79,-5.41,132.7,133.3,158,0.2626,-0.3465,0.0007,0
Fri Oct 21 2022,SPX221021C03700000,335.71,0,298,299.6,0,0.2616,0.6505,0.0007,2459,3700,SPX221021P03700000,138.29,0,133.5,134.4,0,0.2615,-0.3495,0.0007,13412
Fri Oct 21 2022,SPXW221021C03700000,302.84,0,299.1,299.9,0,0.262,0.6502,0.0007,2,3700,SPXW221021P03700000,136.54,-2.16,134.2,134.9,162,0.2619,-0.3498,0.0007,183
Fri Oct 21 2022,SPX221021C03705000,0,0,294.7,296.1,0,0.261,0.6471,0.0007,0,3705,SPX221021P03705000,164.25,0,135,135.9,0,0.2609,-0.3529,0.0007,2
Fri Oct 21 2022,SPXW221021C03705000,0,0,295.6,296.3,0,0.2613,0.6468,0.0007,0,3705,SPXW221021P03705000,139.11,0,135.8,136.4,0,0.2612,-0.3532,0.0007,163
Fri Oct 21 2022,SPX221021C03710000,279.39,0,291.1,292.7,0,0.2602,0.6437,0.0007,22,3710,SPX221021P03710000,188.58,0,136.6,137.3,0,0.2602,-0.3564,0.0007,78
Fri Oct 21 2022,SPXW221021C03710000,0,0,292.1,292.8,0,0.2609,0.6434,0.0007,0,3710,SPXW221021P03710000,135.91,0,137.3,137.9,0,0.2606,-0.3566,0.0007,166
Fri Oct 21 2022,SPX221021C03715000,250.63,0,287.5,289.5,0,0.2596,0.6402,0.0007,2,3715,SPX221021P03715000,0,0,138.1,139,0,0.2595,-0.3598,0.0007,0
Fri Oct 21 2022,SPXW221021C03715000,0,0,288.7,289.5,0,0.2601,0.64,0.0007,0,3715,SPXW221021P03715000,133.78,0,138.8,139.4,0,0.26,-0.3601,0.0007,158
Fri Oct 21 2022,SPX221021C03720000,254.65,0,284.4,285.8,0,0.2589,0.6368,0.0007,2,3720,SPX221021P03720000,141.7,0,139.7,140.4,0,0.2589,-0.3633,0.0007,928
Fri Oct 21 2022,SPXW221021C03720000,0,0,285.3,286,0,0.2594,0.6365,0.0007,0,3720,SPXW221021P03720000,138.4,0,140.4,141,0,0.2592,-0.3635,0.0007,295
Fri Oct 21 2022,SPX221021C03725000,304.01,0,281,282.4,0,0.2582,0.6333,0.0007,7,3725,SPX221021P03725000,145,0,141.2,142.1,0,0.2582,-0.3668,0.0007,1236
Fri Oct 21 2022,SPXW221021C03725000,316.27,0,281.8,282.6,0,0.2588,0.633,0.0007,6,3725,SPXW221021P03725000,148.49,1.99,141.9,142.6,1,0.2586,-0.367,0.0007,169
Fri Oct 21 2022,SPX221021C03730000,317.22,0,277.5,279.3,0,0.2576,0.6298,0.0007,3,3730,SPX221021P03730000,134.9,0,142.8,143.7,0,0.2575,-0.3703,0.0007,61
Fri Oct 21 2022,SPXW221021C03730000,312.98,0,278.5,279.3,0,0.2581,0.6295,0.0007,53,3730,SPXW221021P03730000,156.76,0,143.5,144.1,0,0.258,-0.3705,0.0007,177
Fri Oct 21 2022,SPX221021C03735000,0,0,274.2,275.7,0,0.2569,0.6262,0.0007,0,3735,SPX221021P03735000,136.35,0,144.4,145.3,0,0.2569,-0.3738,0.0007,80
Fri Oct 21 2022,SPXW221021C03735000,0,0,275.1,276.3,0,0.2574,0.626,0.0007,0,3735,SPXW221021P03735000,130.68,0,145.1,145.8,0,0.2573,-0.374,0.0007,160
Fri Oct 21 2022,SPX221021C03740000,306.05,0,270.9,272.3,0,0.2562,0.6227,0.0007,56,3740,SPX221021P03740000,191.71,0,146,146.9,0,0.2562,-0.3774,0.0007,114
Fri Oct 21 2022,SPXW221021C03740000,298.9,0,271.5,272.7,0,0.2568,0.6224,0.0007,12,3740,SPXW221021P03740000,131.3,0,146.7,147.4,0,0.2566,-0.3776,0.0007,167
Fri Oct 21 2022,SPX221021C03745000,242.53,0,267.5,268.8,0,0.2556,0.6191,0.0007,1,3745,SPX221021P03745000,167.67,0,147.7,148.5,0,0.2555,-0.3809,0.0007,40
Fri Oct 21 2022,SPXW221021C03745000,291.62,0,268.5,269.2,0,0.256,0.6189,0.0007,1,3745,SPXW221021P03745000,171.2,0,148.4,149,0,0.2559,-0.3812,0.0007,158
Fri Oct 21 2022,SPX221021C03750000,267.04,3.84,264.1,265.7,1,0.2549,0.6155,0.0007,577,3750,SPX221021P03750000,153.05,-1,149.2,150.2,20,0.2549,-0.3845,0.0007,4946
Fri Oct 21 2022,SPXW221021C03750000,293.66,0,265.1,265.9,0,0.2555,0.6153,0.0007,3,3750,SPXW221021P03750000,135.51,0,150,150.6,0,0.2553,-0.3847,0.0007,165
Fri Oct 21 2022,SPX221021C03755000,236.83,0,260.9,262.3,0,0.2543,0.6119,0.0007,2,3755,SPX221021P03755000,181.07,0,151,151.8,0,0.2542,-0.3882,0.0007,10
Fri Oct 21 2022,SPXW221021C03755000,0,0,261.9,262.7,0,0.2547,0.6116,0.0007,0,3755,SPXW221021P03755000,143.8,0,151.7,152.3,0,0.2546,-0.3884,0.0007,158
Fri Oct 21 2022,SPX221021C03760000,283,0,257.5,259.1,0,0.2536,0.6082,0.0008,51,3760,SPX221021P03760000,155.9,0,152.5,153.5,0,0.2535,-0.3918,0.0008,54
Fri Oct 21 2022,SPXW221021C03760000,284.9,0,258.5,259.3,0,0.2542,0.608,0.0007,40,3760,SPXW221021P03760000,136.26,0,153.3,154,0,0.2539,-0.392,0.0007,182
Fri Oct 21 2022,SPX221021C03765000,288.87,0,254.3,255.7,0,0.2529,0.6046,0.0008,2,3765,SPX221021P03765000,192.07,0,154.2,155.2,0,0.2528,-0.3955,0.0008,2
Fri Oct 21 2022,SPXW221021C03765000,0,0,255.3,256.2,0,0.2534,0.6044,0.0008,0,3765,SPXW221021P03765000,209.49,0,155,155.7,0,0.2533,-0.3957,0.0008,158
Fri Oct 21 2022,SPX221021C03770000,219.15,0,251.1,252.5,0,0.2522,0.6009,0.0008,10,3770,SPX221021P03770000,159.1,0,156,156.8,0,0.2522,-0.3992,0.0008,245
Fri Oct 21 2022,SPXW221021C03770000,292,0,252,252.8,0,0.2527,0.6007,0.0008,2,3770,SPXW221021P03770000,183.6,0,156.7,157.4,0,0.2526,-0.3993,0.0008,173
Fri Oct 21 2022,SPX221021C03775000,249.95,0,247.8,249.1,0,0.2515,0.5972,0.0008,3014,3775,SPX221021P03775000,161.2,0,157.8,158.6,0,0.2515,-0.4029,0.0008,9507
Fri Oct 21 2022,SPXW221021C03775000,238.77,0,248.8,249.5,0,0.252,0.597,0.0008,4,3775,SPXW221021P03775000,143.15,0,158.4,159.1,0,0.2519,-0.403,0.0008,192
Fri Oct 21 2022,SPX221021C03780000,278.77,0,244.5,246.2,0,0.2509,0.5934,0.0008,501,3780,SPX221021P03780000,180.27,0,159.4,160.2,0,0.2508,-0.4066,0.0008,577
Fri Oct 21 2022,SPXW221021C03780000,260.58,0,245.5,246.3,0,0.2514,0.5932,0.0008,3,3780,SPXW221021P03780000,142.4,0,160.1,160.7,0,0.2513,-0.4068,0.0008,196
Fri Oct 21 2022,SPX221021C03785000,271.2,0,241.4,242.8,0,0.2502,0.5896,0.0008,29,3785,SPX221021P03785000,0,0,161.2,162,0,0.2501,-0.4104,0.0008,0
Fri Oct 21 2022,SPXW221021C03785000,231.98,0,242.4,243.1,0,0.2507,0.5895,0.0008,97,3785,SPXW221021P03785000,165.9,0,161.9,162.6,0,0.2505,-0.4105,0.0008,159
Fri Oct 21 2022,SPX221021C03790000,273.78,0,238.2,239.6,0,0.2495,0.5859,0.0008,118,3790,SPX221021P03790000,164.94,0,162.9,163.9,0,0.2495,-0.4142,0.0008,123
Fri Oct 21 2022,SPXW221021C03790000,246.16,0,239.1,240,0,0.25,0.5857,0.0008,132,3790,SPXW221021P03790000,168.36,0,163.6,164.3,0,0.2499,-0.4143,0.0008,158
Fri Oct 21 2022,SPX221021C03795000,0,0,234.9,236.5,0,0.2488,0.582,0.0008,0,3795,SPX221021P03795000,159.42,0,164.7,165.7,0,0.2488,-0.418,0.0008,7
Fri Oct 21 2022,SPXW221021C03795000,246.34,0,235.8,237,0,0.2493,0.5819,0.0008,67,3795,SPXW221021P03795000,160.02,0,165.4,166.2,0,0.2492,-0.4181,0.0008,159
Fri Oct 21 2022,SPX221021C03800000,228.08,-2.97,231.8,233.4,2,0.2481,0.5782,0.0008,3928,3800,SPX221021P03800000,165.66,-5.94,166.5,167.5,1,0.2481,-0.4218,0.0008,13759
Fri Oct 21 2022,SPXW221021C03800000,244.23,0,232.7,233.5,0,0.2486,0.5781,0.0008,107,3800,SPXW221021P03800000,165.71,-6.54,167.3,168,2,0.2485,-0.4219,0.0008,785
Fri Oct 21 2022,SPX221021C03805000,216.75,0,228.6,230.2,0,0.2475,0.5744,0.0008,25,3805,SPX221021P03805000,0,0,168.3,169.3,0,0.2474,-0.4257,0.0008,0
Fri Oct 21 2022,SPXW221021C03805000,238.56,0,229.6,230.4,0,0.2479,0.5742,0.0008,120,3805,SPXW221021P03805000,198.59,0,169,169.7,0,0.2478,-0.4258,0.0008,208
Fri Oct 21 2022,SPX221021C03810000,215.51,0,225.5,226.9,0,0.2467,0.5705,0.0008,4,3810,SPX221021P03810000,190.64,0,170.3,171.1,0,0.2467,-0.4296,0.0008,44
Fri Oct 21 2022,SPXW221021C03810000,226.33,0.78,226.6,227.3,2,0.2473,0.5704,0.0008,151,3810,SPXW221021P03810000,153.1,0,170.9,171.6,0,0.2472,-0.4296,0.0008,171
Fri Oct 21 2022,SPX221021C03815000,213.42,0,222.4,223.8,0,0.246,0.5666,0.0008,2,3815,SPX221021P03815000,181.45,4.3,172,173,34,0.246,-0.4335,0.0008,36
Fri Oct 21 2022,SPXW221021C03815000,226.27,3.82,223.4,224.3,10,0.2466,0.5665,0.0008,99,3815,SPXW221021P03815000,194.87,0,172.7,173.4,0,0.2465,-0.4335,0.0008,158
Fri Oct 21 2022,SPX221021C03820000,204.78,0,219.3,220.7,0,0.2453,0.5627,0.0008,35,3820,SPX221021P03820000,162.1,0,173.9,174.7,0,0.2453,-0.4374,0.0008,69
Fri Oct 21 2022,SPXW221021C03820000,252.03,0,220.4,221.1,0,0.2459,0.5626,0.0008,149,3820,SPXW221021P03820000,156.29,0,174.6,175.3,0,0.2458,-0.4374,0.0008,169
Fri Oct 21 2022,SPX221021C03825000,215.52,0,216.2,217.5,0,0.2446,0.5587,0.0008,347,3825,SPX221021P03825000,179.02,0,175.8,176.7,0,0.2447,-0.4413,0.0008,1279
Fri Oct 21 2022,SPXW221021C03825000,249.88,0,217.2,218,0,0.2452,0.5586,0.0008,141,3825,SPXW221021P03825000,159.28,0,176.5,177.3,0,0.2451,-0.4414,0.0008,174
Fri Oct 21 2022,SPX221021C03830000,178,0,213.2,214.6,0,0.244,0.5548,0.0008,34,3830,SPX221021P03830000,177.1,0,177.7,178.6,0,0.244,-0.4453,0.0008,141
Fri Oct 21 2022,SPXW221021C03830000,223.6,0,214.2,215.1,0,0.2445,0.5547,0.0008,163,3830,SPXW221021P03830000,159.69,0,178.4,179.1,0,0.2444,-0.4453,0.0008,199
Fri Oct 21 2022,SPX221021C03835000,223.81,0,210.1,211.4,0,0.2433,0.5508,0.0008,29,3835,SPX221021P03835000,179,0,179.6,180.6,0,0.2432,-0.4493,0.0008,20
Fri Oct 21 2022,SPXW221021C03835000,221.41,0,211.1,211.9,0,0.2438,0.5507,0.0008,158,3835,SPXW221021P03835000,207.26,0,180.4,181.1,0,0.2437,-0.4493,0.0008,158
Fri Oct 21 2022,SPX221021C03840000,233.48,0,207.1,208.4,0,0.2425,0.5468,0.0008,9,3840,SPX221021P03840000,185.41,0,181.5,182.5,0,0.2426,-0.4533,0.0008,137
Fri Oct 21 2022,SPXW221021C03840000,219.8,0,208.2,208.9,0,0.2432,0.5467,0.0008,157,3840,SPXW221021P03840000,191.41,0,182.3,182.9,0,0.243,-0.4533,0.0008,174
Fri Oct 21 2022,SPX221021C03845000,218.81,0,204.1,205.4,0,0.2419,0.5427,0.0008,0,3845,SPX221021P03845000,0,0,183.5,184.5,0,0.2419,-0.4573,0.0008,0
